omega,lambda_p,pi_bar
6.790924072265625000e-02,4.906330585479736328e+00,2.233272790908813477e-02
6.207645684480667114e-02,3.843793392181396484e+00,2.402975782752037048e-02
5.897535756230354309e-02,4.371491909027099609e+00,2.481123805046081543e-02
9.088172763586044312e-02,3.361865282058715820e+00,2.583362720906734467e-02
6.362198293209075928e-02,2.712164163589477539e+00,1.828861795365810394e-02
6.425722688436508179e-02,4.207725048065185547e+00,2.451934106647968292e-02
6.844229251146316528e-02,3.979707002639770508e+00,2.232682704925537109e-02
4.636398702859878540e-02,2.386326313018798828e+00,2.216428890824317932e-02
5.568137019872665405e-02,3.465496003627777100e-01,1.734273508191108704e-02
5.830727890133857727e-02,3.890718698501586914e+00,2.328932657837867737e-02
6.857965886592864990e-02,1.152441620826721191e+00,1.874662563204765320e-02
6.445093452930450439e-02,1.263020396232604980e+00,1.689518429338932037e-02
5.486312136054039001e-02,2.631078243255615234e+00,2.086842991411685944e-02
6.861814111471176147e-02,1.090858340263366699e+00,1.933238655328750610e-02
7.143893092870712280e-02,1.178077936172485352e+00,2.117186971008777618e-02
6.436881422996520996e-02,2.636445283889770508e+00,2.038640342652797699e-02
7.235503196716308594e-02,1.347169160842895508e+00,6.805975921452045441e-03
7.627947628498077393e-02,1.113236188888549805e+00,2.347443439066410065e-02
3.934917971491813660e-02,6.198134738951921463e-03,5.106617230921983719e-03
5.244076624512672424e-02,3.269893884658813477e+00,1.182821765542030334e-02
6.216143816709518433e-02,3.640227556228637695e+00,2.443325705826282501e-02
6.014154851436614990e-02,4.053099155426025391e+00,2.209678851068019867e-02
7.026675343513488770e-02,4.005707740783691406e+00,2.455215901136398315e-02
4.553971439599990845e-02,1.248026847839355469e+00,1.861141808331012726e-02
6.660719960927963257e-02,2.438081979751586914e+00,2.251089923083782196e-02
1.253614723682403564e-01,3.387214422225952148e+00,2.552718482911586761e-02
4.154553636908531189e-02,1.249736905097961426e+00,2.091398090124130249e-02
6.525734812021255493e-02,4.990521907806396484e+00,1.991804316639900208e-02
3.575309365987777710e-02,3.844618558883666992e+00,2.153566665947437286e-02
5.650082230567932129e-02,3.896966457366943359e+00,2.258098870515823364e-02
6.343319267034530640e-02,3.619861364364624023e+00,2.652969770133495331e-02
